product_id,product_name,image_src,product_url,discount,product_price,product_url
446262,Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga - Tập 4 - Bản Phổ Thông - Tặng Kèm Bookmark Bế Hình + Bìa Áo Bonus,https://cdn0.fahasa.com/media/catalog/product/z/4/z4749269235520_9e8aea22702a59ef1f204c51060a5c10.jpg,https://www.fahasa.com/arya-ban-ben-thinh-thoang-lai-treu-gheo-toi-bang-tieng-nga-tap-4-ban-pho-thong-tang-kem-bookmark-be-hinh-bia-ao-bonus.html,15,95.000,https://www.fahasa.com/arya-ban-ben-thinh-thoang-lai-treu-gheo-toi-bang-tieng-nga-tap-4-ban-pho-thong-tang-kem-bookmark-be-hinh-bia-ao-bonus.html
425329,Hai Số Phận - Bìa Cứng (Tái Bản 2023),https://cdn0.fahasa.com/media/catalog/product/h/s/hsp-bia-cung---xuat-in-goc-b1_1.jpg,https://www.fahasa.com/hai-so-phan-bia-cung-tai-ban-2023.html,40,235.000,https://www.fahasa.com/hai-so-phan-bia-cung-tai-ban-2023.html
421623,Mẹ Làm Gì Có Ước Mơ,https://cdn0.fahasa.com/media/catalog/product/9/8/98bde27a91ea4bb412fb.jpg,https://www.fahasa.com/me-lam-gi-co-uoc-mo.html,25,89.000,https://www.fahasa.com/me-lam-gi-co-uoc-mo.html
424378,Đám Trẻ Ở Đại Dương Đen,https://cdn0.fahasa.com/media/catalog/product/8/9/8935325011559.jpg,https://www.fahasa.com/dam-tre-o-dai-duong-den.html,25,99.000,https://www.fahasa.com/dam-tre-o-dai-duong-den.html
356032,Thương,https://cdn0.fahasa.com/media/catalog/product/b/i/bia1_thuong_1.jpg,https://www.fahasa.com/thuong-356032.html,22,75.000,https://www.fahasa.com/thuong-356032.html
517713,Nếu Biết Trăm Năm Là Hữu Hạn - Ấn Bản Kỉ Niệm 10 Năm Xuất Bản (Tái Bản 2024),https://cdn0.fahasa.com/media/catalog/product/8/9/8932000134749_1.jpg,https://www.fahasa.com/neu-biet-tram-nam-la-huu-han-an-ban-ki-niem-10-nam-xuat-ban-tai-ban-2024.html,15,159.000,https://www.fahasa.com/neu-biet-tram-nam-la-huu-han-an-ban-ki-niem-10-nam-xuat-ban-tai-ban-2024.html
462636,Combo Sách Ghi Chép Pháp Y (Bộ 3 Cuốn),https://cdn0.fahasa.com/media/catalog/product/0/5/055cd615-0716-4f98-9ca7-33aef03b4fad.jpg,https://www.fahasa.com/combo-sach-ghi-chep-phap-y-bo-3-cuon.html,26,405.000,https://www.fahasa.com/combo-sach-ghi-chep-phap-y-bo-3-cuon.html
356584,Tiểu Thuyết Thanh Gươm Diệt Quỷ 2 - Cánh Bướm Khuyết,https://cdn0.fahasa.com/media/catalog/product/t/h/thanh-guom-diet-quy-2_-canh-buom-khuyet.jpg,https://www.fahasa.com/thanh-guom-diet-quy-2-canh-buom-khuyet.html,10,50.000,https://www.fahasa.com/thanh-guom-diet-quy-2-canh-buom-khuyet.html
554659,[Light Novel] Thiên Sứ Nhà Bên - Tập 8.5 - Bản Đặc Biệt - Tặng Kèm Bookmark + Shikishi 2 Mặt + Bìa Áo Đặc Biệt,https://cdn0.fahasa.com/media/catalog/product/t/h/thien-su-nha-ben_tap-8.5-1.jpg,https://www.fahasa.com/light-novel-thien-su-nha-ben-tap-8-5-ban-dac-biet-tang-kem-bookmark-shikishi-2-mat-bia-ao-dac-biet.html,15,95.000,https://www.fahasa.com/light-novel-thien-su-nha-ben-tap-8-5-ban-dac-biet-tang-kem-bookmark-shikishi-2-mat-bia-ao-dac-biet.html
524684,Nơi Nào Có Mẹ - Nơi Ấy Là Nhà - Tặng Kèm Bookmark,https://cdn0.fahasa.com/media/catalog/product/z/5/z5288994344245_f98249489626ef768c679043558bebee.jpg,https://www.fahasa.com/noi-nao-co-me-noi-ay-la-nha-tang-kem-bookmark.html,25,90.000,https://www.fahasa.com/noi-nao-co-me-noi-ay-la-nha-tang-kem-bookmark.html
574517,Phá Đảo Dị Giới Cùng Nữ Thần Không Tín Đồ - Tập 3 - Công Chúa Băng Tạc Máu Lạnh - Bản Đặc Biệt - Tặng Kèm Bookmark + Poster A3 + Standee Acylic,https://cdn0.fahasa.com/media/catalog/product/z/5/z5595080672564_a166947fa803a281a940b1b13f3c9fbf.jpg,https://www.fahasa.com/pha-dao-di-gioi-cung-nu-than-khong-tin-do-tap-3-cong-chua-bang-tac-mau-lanh-ban-dac-biet-tang-kem-bookmark-poster-a3-standee-acylic.html,10,160.000,https://www.fahasa.com/pha-dao-di-gioi-cung-nu-than-khong-tin-do-tap-3-cong-chua-bang-tac-mau-lanh-ban-dac-biet-tang-kem-bookmark-poster-a3-standee-acylic.html
343356,"Chúng Ta Rồi Sẽ Hạnh Phúc, Theo Những Cách Khác Nhau",https://cdn0.fahasa.com/media/catalog/product/1/3/139990755_1302883240068333_3844579474690419303_n.jpg,https://www.fahasa.com/chung-ta-roi-se-hanh-phuc-theo-nhung-cach-khac-nhau.html,25,86.000,https://www.fahasa.com/chung-ta-roi-se-hanh-phuc-theo-nhung-cach-khac-nhau.html
392658,Phía Tây Không Có Gì Lạ (Tái Bản 2022),https://cdn0.fahasa.com/media/catalog/product/8/9/8936071674135_2_1.jpg,https://www.fahasa.com/phia-tay-khong-co-gi-la-tai-ban-2022.html,35,80.000,https://www.fahasa.com/phia-tay-khong-co-gi-la-tai-ban-2022.html
383572,Nhật Ký Trong Tù (Tái Bản),https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_5088.jpg,https://www.fahasa.com/nhat-ky-trong-tu-tai-ban-383572.html,28,48.000,https://www.fahasa.com/nhat-ky-trong-tu-tai-ban-383572.html
423610,Vùng Đất Quỷ Tha Ma Bắt,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235236912.jpg,https://www.fahasa.com/vung-dat-quy-tha-ma-bat.html,20,168.000,https://www.fahasa.com/vung-dat-quy-tha-ma-bat.html
443239,Mùa Hè Không Tên - Tặng Kèm Bookmark 2 Mặt + Poster Tranh + Chữ Ký Tác Giả Ngẫu Nhiên,https://cdn0.fahasa.com/media/catalog/product/m/u/mua-he-khong-ten---bia-mem---qua-tang-kem-1.jpg,https://www.fahasa.com/mua-he-khong-ten-tang-kem-bookmark-2-mat-poster-tranh.html,20,130.000,https://www.fahasa.com/mua-he-khong-ten-tang-kem-bookmark-2-mat-poster-tranh.html
384949,Một Thoáng Ta Rực Rỡ Ở Nhân Gian,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_5473.jpg,https://www.fahasa.com/mot-thoang-ta-ruc-ro-o-nhan-gian.html,20,135.000,https://www.fahasa.com/mot-thoang-ta-ruc-ro-o-nhan-gian.html
569934,Tớ Có Nuôi Một Chú Mèo Cam,https://cdn0.fahasa.com/media/catalog/product/t/c/tcnmcmc_1.jpg,https://www.fahasa.com/to-co-nuoi-mot-chu-meo-cam.html,18,68.000,https://www.fahasa.com/to-co-nuoi-mot-chu-meo-cam.html
363328,Tam Thể 1 (Tái Bản 2021),https://cdn0.fahasa.com/media/catalog/product/i/m/image_233636.jpg,https://www.fahasa.com/tam-the-1-tai-ban-2021.html,20,150.000,https://www.fahasa.com/tam-the-1-tai-ban-2021.html
223535,Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản 2018),https://cdn0.fahasa.com/media/catalog/product/b/u/buoc_cham_lai_giua_the_gian_voi_va.u335.d20160817.t102115.612356.jpg,https://www.fahasa.com/buoc-cham-lai-giua-the-gian-voi-va-tai-ban-2018.html,20,85.000,https://www.fahasa.com/buoc-cham-lai-giua-the-gian-voi-va-tai-ban-2018.html
562189,Ngày Xửa Ngày Xưa Có Một Trái Tim Vụn Vỡ - Bản Đặc Biệt - Tặng Kèm Bookmark Ngẫu Nhiên + Postcard,https://cdn0.fahasa.com/media/catalog/product/b/_/b_n-_c-bi_t-ng_y-x_a-ng_y-x_a-c_-m_t-tr_i-tim-v_n-v_.jpg,https://www.fahasa.com/ngay-xua-ngay-xua-co-mot-trai-tim-vun-vo-ban-dac-biet-tang-kem-bookmark-ngau-nhien-postcard.html,25,159.000,https://www.fahasa.com/ngay-xua-ngay-xua-co-mot-trai-tim-vun-vo-ban-dac-biet-tang-kem-bookmark-ngau-nhien-postcard.html
238353,Tam Thể 02 - Khu Rừng Đen Tối,https://cdn0.fahasa.com/media/catalog/product/3/d/3dpcpq4u_1.jpg,https://www.fahasa.com/tam-the-khu-rung-den-toi.html,20,225.000,https://www.fahasa.com/tam-the-khu-rung-den-toi.html
423240,"Anh Không Bận, Chỉ Là Không Nhớ Em (Tái Bản 2023)",https://cdn0.fahasa.com/media/catalog/product/9/7/9786043925593.jpg,https://www.fahasa.com/anh-khong-ba-n-chi-la-khong-nho-em-03-2023.html,25,89.000,https://www.fahasa.com/anh-khong-ba-n-chi-la-khong-nho-em-03-2023.html
388871,Cảm Ơn Anh Đã Đánh Mất Em,https://cdn0.fahasa.com/media/catalog/product/b/b/bbbcam-on-anh-da-danh-mat-em.jpg,https://www.fahasa.com/cam-on-anh-da-danh-mat-em.html,25,99.000,https://www.fahasa.com/cam-on-anh-da-danh-mat-em.html
435990,Sĩ Số Lớp Vắng 0,https://cdn0.fahasa.com/media/catalog/product/2/4/24d0a082-972d-44c5-bcc3-5b41f575cbd5.jpg,https://www.fahasa.com/si-so-lop-vang-0.html,25,102.000,https://www.fahasa.com/si-so-lop-vang-0.html
455837,Chúng Ta Sinh Ra Là Để Hạnh Phúc,https://cdn0.fahasa.com/media/catalog/product/b/i/bia1chungta.jpg,https://www.fahasa.com/chung-ta-sinh-ra-la-de-hanh-phuc.html,22,92.000,https://www.fahasa.com/chung-ta-sinh-ra-la-de-hanh-phuc.html
569942,Chung Một Mái Nhà - Tập 1 - Bản Giới Hạn - Tặng Set 2 Bookmark + Postcard Có Chân Đế,https://cdn0.fahasa.com/media/catalog/product/c/h/chung-mot-mai-nha_tap-1_ban-gioi-han.jpg,https://www.fahasa.com/chung-mot-mai-nha-tap-1-ban-gioi-han-tang-set-2-bookmark-postcard-co-chan-de.html,15,105.000,https://www.fahasa.com/chung-mot-mai-nha-tap-1-ban-gioi-han-tang-set-2-bookmark-postcard-co-chan-de.html
357071,Tam Thể 03 - Tử Thần Sống Mãi,https://cdn0.fahasa.com/media/catalog/product/i/m/image_230358.jpg,https://www.fahasa.com/tam-the-03-tu-than-song-mai.html,20,290.000,https://www.fahasa.com/tam-the-03-tu-than-song-mai.html
458426,Hiên Nhà Chắn Hết Mưa Giông,https://cdn0.fahasa.com/media/catalog/product/9/7/9786047787227.jpg,https://www.fahasa.com/hien-nha-chan-het-mua-giong.html,20,109.000,https://www.fahasa.com/hien-nha-chan-het-mua-giong.html
403111,Nhật Ký Trong Tù (Tái Bản),https://cdn0.fahasa.com/media/catalog/product/8/9/8936067606294.jpg,https://www.fahasa.com/nhat-ky-trong-tu-tai-ban-403111.html,35,80.000,https://www.fahasa.com/nhat-ky-trong-tu-tai-ban-403111.html
475753,[Light Novel] Dược Sư Tự Sự - Tập 4 - Tặng Kèm Bookmark,https://cdn0.fahasa.com/media/catalog/product/d/u/duoc-su-tu-su_tieu-thuyet-tap-4_tang-bookmark_tb2024.jpg,https://www.fahasa.com/light-novel-duoc-su-tu-su-tap-4-tang-kem-bookmark.html,15,125.000,https://www.fahasa.com/light-novel-duoc-su-tu-su-tap-4-tang-kem-bookmark.html
572022,Vẽ Cho Em Một Màu Bình Yên!,https://cdn0.fahasa.com/media/catalog/product/8/9/8931805024347.jpg,https://www.fahasa.com/ve-cho-em-mot-mau-binh-yen.html,35,86.000,https://www.fahasa.com/ve-cho-em-mot-mau-binh-yen.html
466564,Tổng Đài Kể Chuyện Lúc 0h,https://cdn0.fahasa.com/media/catalog/product/8/9/8936213491224.jpg,https://www.fahasa.com/tong-dai-ke-chuyen-luc-0h.html,25,168.000,https://www.fahasa.com/tong-dai-ke-chuyen-luc-0h.html
427780,Có Hai Con Mèo Ngồi Bên Cửa Sổ (Tái Bản 2023),https://cdn0.fahasa.com/media/catalog/product/c/o/copy_25_nxbtre_full_16462018_114633.jpg,https://www.fahasa.com/co-hai-con-meo-ngoi-ben-cua-so-tai-ban-2023.html,18,100.000,https://www.fahasa.com/co-hai-con-meo-ngoi-ben-cua-so-tai-ban-2023.html
399906,Nhật Ký Đặng Thùy Trâm (Tái Bản 2022),https://cdn0.fahasa.com/media/catalog/product/8/9/8935235234338.jpg,https://www.fahasa.com/nhat-ky-dang-thuy-tram-tai-ban-2022.html,20,90.000,https://www.fahasa.com/nhat-ky-dang-thuy-tram-tai-ban-2022.html
556579,Doraemon - Tiểu Thuyết - Nobita Và Bản Giao Hưởng Địa Cầu,https://cdn0.fahasa.com/media/catalog/product/d/o/doraemon-tieu-thuyet_nobita-va-ban-giao-huong-dia-cau_bia.jpg,https://www.fahasa.com/doraemon-tieu-thuyet-nobita-va-ban-giao-huong-dia-cau.html,10,60.000,https://www.fahasa.com/doraemon-tieu-thuyet-nobita-va-ban-giao-huong-dia-cau.html
390045,Tết Ở Làng Địa Ngục,https://cdn0.fahasa.com/media/catalog/product/8/9/8935212358279.jpg,https://www.fahasa.com/tet-o-lang-dia-nguc.html,40,169.000,https://www.fahasa.com/tet-o-lang-dia-nguc.html
431114,999 Lá Thư Gửi Cho Chính Mình - Những Lá Thư Ấn Tượng Nhất - Tập 2 (Phiên Bản Song Ngữ Trung-Việt),https://cdn0.fahasa.com/media/catalog/product/b/1/b1_2_10.jpg,https://www.fahasa.com/999-la-thu-gui-cho-chinh-minh-nhung-la-thu-an-tuong-nhat-tap-2-phien-ban-song-ngu-trung-viet.html,20,99.000,https://www.fahasa.com/999-la-thu-gui-cho-chinh-minh-nhung-la-thu-an-tuong-nhat-tap-2-phien-ban-song-ngu-trung-viet.html
222067,Ông Già Và Biển Cả (Tái Bản 2018),https://cdn0.fahasa.com/media/catalog/product/i/m/image_177713.jpg,https://www.fahasa.com/ong-gia-va-bien-ca-tai-ban-2018.html,33,45.000,https://www.fahasa.com/ong-gia-va-bien-ca-tai-ban-2018.html
431881,Combo Sách 999 Lá Thư Gửi Cho Chính Mình - Những Lá Thư Ấn Tượng Nhất (Phiên Bản Song Ngữ Trung-Việt) - Tập 1 + Tập 2 (Bộ 2 Cuốn),https://cdn0.fahasa.com/media/catalog/product/c/o/combo-8935325010736-8935325012846.jpg,https://www.fahasa.com/combo-sach-999-la-thu-gui-cho-chinh-minh-nhung-la-thu-an-tuong-nhat-phien-ban-song-ngu-trung-viet-tap-1-tap-2-bo-2-cuon.html,21,198.000,https://www.fahasa.com/combo-sach-999-la-thu-gui-cho-chinh-minh-nhung-la-thu-an-tuong-nhat-phien-ban-song-ngu-trung-viet-tap-1-tap-2-bo-2-cuon.html
467800,Thiên Sứ Nhà Bên - Tập 8 - Tặng Kèm Bookmark,https://cdn0.fahasa.com/media/catalog/product/2/0/200124.jpg,https://www.fahasa.com/thien-su-nha-ben-tap-8-tang-kem-bookmark.html,15,95.000,https://www.fahasa.com/thien-su-nha-ben-tap-8-tang-kem-bookmark.html
455834,Cất Cho Tôi Những Ngày Xanh Nắng Hạ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia_cat-cho-toi-nhung-ngay-xanh-nang-ha.jpg,https://www.fahasa.com/cat-cho-toi-nhung-ngay-xanh-nang-ha.html,25,109.000,https://www.fahasa.com/cat-cho-toi-nhung-ngay-xanh-nang-ha.html
453249,Cuối Con Đường Sẽ Gặp Một Người Thương - Tặng Kèm Bookmark,https://cdn0.fahasa.com/media/catalog/product/0/2/021123-8.jpg,https://www.fahasa.com/cuoi-con-duong-se-gap-mot-nguoi-thuong-tang-kem-bookmark.html,25,108.000,https://www.fahasa.com/cuoi-con-duong-se-gap-mot-nguoi-thuong-tang-kem-bookmark.html
420409,Chưa Kịp Lớn Đã Trưởng Thành (Tái Bản 2023),https://cdn0.fahasa.com/media/catalog/product/9/7/9726a839a056959e94aba54e7c1ff0d6_1_1.jpg,https://www.fahasa.com/chua-kip-lon-da-truong-thanh-tai-ban-2023.html,25,79.000,https://www.fahasa.com/chua-kip-lon-da-truong-thanh-tai-ban-2023.html
427401,Người Đua Diều,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235237773.jpg,https://www.fahasa.com/nguoi-dua-dieu-427401.html,20,129.000,https://www.fahasa.com/nguoi-dua-dieu-427401.html
419836,Arya Bàn Bên Thỉnh Thoảng Lại Trêu Ghẹo Tôi Bằng Tiếng Nga - Tập 2 - Bản Phổ Thông - Tặng Kèm Bookmark Bế Hình + Bìa Áo Bonus,https://cdn0.fahasa.com/media/catalog/product/6/0/600arya-ban-ben-thinh-thoang-lai-treu-gheo-toi-bang-tieng-nga---tap-2---ban-pho-thong.jpg,https://www.fahasa.com/arya-ban-ben-thinh-thoang-lai-treu-gheo-toi-bang-tieng-nga-tap-2-ban-pho-thong-tang-kem-bookmark-be-hinh-bia-ao-bonus.html,15,95.000,https://www.fahasa.com/arya-ban-ben-thinh-thoang-lai-treu-gheo-toi-bang-tieng-nga-tap-2-ban-pho-thong-tang-kem-bookmark-be-hinh-bia-ao-bonus.html
457153,Lũ Trẻ Đường Tàu,https://cdn0.fahasa.com/media/catalog/product/8/9/8935212365994.jpg,https://www.fahasa.com/lu-tre-duong-tau-457153.html,33,109.000,https://www.fahasa.com/lu-tre-duong-tau-457153.html
514887,Công Bằng Trên Đời Là Do Bạn Nỗ Lực Giành Lấy,https://cdn0.fahasa.com/media/catalog/product/c/_/c_ng-b_ng-tr_n-_i-do-b_n-n_-l_c-gi_nh-l_y-_1_.jpg,https://www.fahasa.com/cong-bang-tren-doi-la-do-ban-no-luc-gianh-lay.html,25,99.000,https://www.fahasa.com/cong-bang-tren-doi-la-do-ban-no-luc-gianh-lay.html
570920,86-EIGHTY SIX - Ep.11 - Ngày Phán Xét - Bản Giới Hạn - Tặng Kèm Quốc Huy Nam Châm + Set 2 Card Nhựa “Couple Card” Shin Và Lena + Set Standee,https://cdn0.fahasa.com/media/catalog/product/2/5/250624.jpg,https://www.fahasa.com/86-eighty-six-ep-11-ngay-phan-xet-ban-gioi-han-tang-kem-quoc-huy-nam-cham-set-2-card-nhua-couple-card-shin-va-lena-set-standee.html,5,270.000,https://www.fahasa.com/86-eighty-six-ep-11-ngay-phan-xet-ban-gioi-han-tang-kem-quoc-huy-nam-cham-set-2-card-nhua-couple-card-shin-va-lena-set-standee.html
